Date,,OG/CV,Product,Size,Volume?,Price,Where,Concat,Date2,,,,,
4/21/2025,Franks,CV,Red Bell 11lb,XL,5p,$16.95 ,Nogales,45768Red Bell 11lbXL,96,,,,,
4/21/2025,IPR,OG,Red Bell 11lb,XL,20P,$12.95 ,Nogales,45768Red Bell 11lbXL,96,,,,,
4/21/2025,IPR,CV,Red Bell 11lb,XL,40P,$6.95 ,Nogales,45768Red Bell 11lbXL,96,,,,,
4/21/2025,Franks,OG,Red Bell 11lb,XL,5P,$7.95 ,Texas,45768Red Bell 11lbXL,96,,,,,
4/21/2025,Franks,CV,Red Bell 11lb,LG,5p,$16.95 ,Nogales,45768Red Bell 11lbLG,96,,,,,
4/21/2025,IPR,OG,Red Bell 11lb,LG,10P,$10.95 ,Nogales,45768Red Bell 11lbLG,96,,,,,
4/21/2025,Franks,OG,Red Bell 11lb,LG,5P,$7.95 ,Texas,45768Red Bell 11lbLG,96,,,,,
4/21/2025,Sweet Seasons,CV,Pineapple,7ct,20P,$10.95 ,Texas,45768Pineapple7ct,96,,,,,
4/21/2025,bebo,CV,Pineapple,7ct,20p,$12.00 ,Texas,45768Pineapple7ct,96,,,,,
4/21/2025,bebo,CV,Pineapple,6ct,20p,$12.00 ,Texas,45768Pineapple6ct,96,,,,,
4/21/2025,bebo,CV,Pineapple,5ct,20p,$12.00 ,Texas,45768Pineapple5ct,96,,,,,
4/21/2025,AGRIFERG,OG,Persian,Med,4P,$10.95 ,Nogales,45768PersianMed,96,,,,,
4/21/2025,AGRIFERG,OG,Persian,Fancy,4P,$10.95 ,Nogales,45768PersianFancy,96,,,,,
4/21/2025,nature Sweet,OG,Persian,Fancy,LOAD,$12.00 ,Nogales,45768PersianFancy,96,,,,,
4/21/2025,Produce team,OG,Persian,Fancy,650 cs,$17.50 ,Texas,45768PersianFancy,96,,,,,
4/21/2025,tropipack,CV,Persian Lime,250ct,20p,$34.00 ,Texas,45768Persian Lime250ct,96,,,,,
4/21/2025,Tropipack,CV,Persian Lime,230ct,9p,$36.00 ,Texas,45768Persian Lime230ct,96,,,,,
4/21/2025,IPR,CV,Orange Bell 25lb,XL,4P,$14.95 ,Nogales,45768Orange Bell 25lbXL,96,,,,,
4/21/2025,Franks,CV,Orange Bell 11lb,XL,5p,$16.95 ,Nogales,45768Orange Bell 11lbXL,96,,,,,
4/21/2025,IPR,CV,Orange Bell 11lb,XL,20P,$8.95 ,Nogales,45768Orange Bell 11lbXL,96,,,,,
4/21/2025,Franks,OG,Orange Bell 11lb,XL,5P,$10.95 ,Texas,45768Orange Bell 11lbXL,96,,,,,
4/21/2025,Franks,CV,Orange Bell 11lb,LG,5p,$14.95 ,Nogales,45768Orange Bell 11lbLG,96,,,,,
4/21/2025,IPR,OG,Orange Bell 11lb,LG,3P,$16.95 ,Nogales,45768Orange Bell 11lbLG,96,,,,,
4/21/2025,Franks,OG,Orange Bell 11lb,LG,5P,$10.95 ,Texas,45768Orange Bell 11lbLG,96,,,,,
4/21/2025,REDSUN,CV,Orange Bell 11lb,LG,300CS,$6.00 ,Texas,45768Orange Bell 11lbLG,96,,,,,
4/21/2025,IPR,OG,Orange Bell 11lb,CH Med,10P,$6.95 ,Nogales,45768Orange Bell 11lbCH Med,96,,,,,
4/21/2025,Mastertouch,CV,Mini Watermelons,8ct,200cs,$17.00 ,Nogales,45768Mini Watermelons8ct,96,,,,,
4/21/2025,Mastertouch,CV,Mini Watermelons,6ct,Load,$17.00 ,Nogales,45768Mini Watermelons6ct,96,,,,,
4/21/2025,Mastertouch,OG,Mini Watermelons,6ct,Load,$19.00 ,Nogales,45768Mini Watermelons6ct,96,,,,,
4/21/2025,Mastertouch,OG,Mini Watermelons,11ct,700cs,$19.00 ,Nogales,45768Mini Watermelons11ct,96,,,,,
4/21/2025,Franks,CV,Mini Sweets,Bulk,20lb 10p,$19.00 ,Nogales,45768Mini SweetsBulk,96,,,,,
4/21/2025,Franks,CV,Mini Sweets,12X1,10p,$11.95 ,Nogales,45768Mini Sweets12X1,96,,,,,
4/21/2025,SL PRODUCE,CV,Green Bells,Small,18448CS,$12.00 ,Nogales,45768Green BellsSmall,96,,,,,
4/21/2025,SL PRODUCE,CV,Green Bells,Med,336CS,$16.00 ,Texas,45768Green BellsMed,96,,,,,
4/21/2025,Franks,OG,Green Bells,LG,3p,$28.95 ,Nogales,45768Green BellsLG,96,,,,,
4/21/2025,SL PRODUCE,CV,Green Bells,LG,952CS,$24.95 ,Texas,45768Green BellsLG,96,,,,,
4/21/2025,Farmers Best,CV,Gray,Med,2p,$7.95 ,Texas,45768GrayMed,96,,,,,
4/21/2025,Farmers Best,CV,Gray,LG,2p,$7.95 ,Texas,45768GrayLG,96,,,,,
4/21/2025,Farmers Best,CV,Gray ,Fancy,2p,$8.95 ,Texas,45768Gray Fancy,96,,,,,
4/21/2025,Franks,OG,Grape,Bulk,20lb 10p,$14.95 ,Nogales,45768GrapeBulk,96,,,,,
4/21/2025,Franks,CV,Grape,12X1,10p,$5.95 ,Nogales,45768Grape12X1,96,,,,,
4/21/2025,Huron,CV,European,12 Sml,3600cs DELIVERING FRIDAY,$3.00 ,Nogales,45768European12 Sml,96,,,,,
4/21/2025,Divine,OG,European,12 Med,10p,$8.95 ,Nogales,45768European12 Med,96,,,,,
4/21/2025,Veg Fresh,OG,Acorn,Small,3p,$14.85 ,Nogales,45768AcornSmall,96,,,,,
4/21/2025,Veg Fresh,OG,Acorn,Med,3p,$16.85 ,Nogales,45768AcornMed,96,,,,,
4/21/2025,Veg Fresh,OG,Acorn,LG,3p,$16.95 ,Nogales,45768AcornLG,96,,,,,
4/22/2025,Wholesum,OG,Zucchini,Xfancy,10p,$14.95 ,Nogales,45769ZucchiniXfancy,95,,,,,
4/22/2025,Fresh Farms,CV,Zucchini,WB,1 load,$3.50 ,Nogales,45769ZucchiniWB,95,,,,,
4/22/2025,Wholesum,OG,Zucchini,Med,5p,$10.95 ,Nogales,45769ZucchiniMed,95,,,,,
4/22/2025,Kingdom,CV,Zucchini,Med,5p,$10.95 ,Texas,45769ZucchiniMed,95,,,,,
4/22/2025,Earthblend,CV,Zucchini,Fancy,3p,$8.00 ,Nogales,45769ZucchiniFancy,95,,,,,
4/22/2025,Wholesum,OG,Zucchini,Fancy,10p,$14.95 ,Nogales,45769ZucchiniFancy,95,,,,,
4/22/2025,Kingdom,CV,Zucchini,Fancy,5p,$10.95 ,Texas,45769ZucchiniFancy,95,,,,,
4/22/2025,Wholesum,OG,Yellow Squash,Xfancy,1p,$10.95 ,Nogales,45769Yellow SquashXfancy,95,,,,,
4/22/2025,Wholesum,OG,Yellow Squash,Med,10p,$8.95 ,Nogales,45769Yellow SquashMed,95,,,,,
4/22/2025,Earthblend,CV,Yellow Squash,Fancy,3p,$7.00 ,Nogales,45769Yellow SquashFancy,95,,,,,
4/22/2025,Wholesum,OG,Yellow Squash,Fancy,10p,$10.95 ,Nogales,45769Yellow SquashFancy,95,,,,,
4/22/2025,Kingdom,CV,Yellow Squash,Fancy,5p,$18.95 ,Texas,45769Yellow SquashFancy,95,,,,,
4/22/2025,Divine,OG,Yellow Bell 11lb,XL,2P, $16.95 ,Nogales,45769Yellow Bell 11lbXL,95,,,,,
4/22/2025,Produce Nation,CV,Yellow Bell 11lb,XL,4P,7,Texas,45769Yellow Bell 11lbXL,95,,,,,
4/22/2025,Divine,OG,Yellow Bell 11lb,LG,2P, $14.95 ,Nogales,45769Yellow Bell 11lbLG,95,,,,,
4/22/2025,Divine,OG,Yellow Bell 11lb,Jbo,3P, $16.95 ,Nogales,45769Yellow Bell 11lbJbo,95,,,,,
4/22/2025,Divine,CV,Yellow Bell 11lb,Jbo,2P, $10.95 ,Nogales,45769Yellow Bell 11lbJbo,95,,,,,
4/22/2025,SL Produce,CV,Sweet Corn Bicolor,4 dz,2800cs, $10.00 ,Nogales,45769Sweet Corn Bicolor4 dz,95,,,,,
4/22/2025,Veg Fresh,OG,Spaghetti,Small,3p, $14.95 ,Nogales,45769SpaghettiSmall,95,,,,,
4/22/2025,Veg Fresh,OG,Spaghetti,Med,3p#2,$14.95 ,Nogales,45769SpaghettiMed,95,,,,,
4/22/2025,Veg Fresh,OG,Spaghetti,LG,3p#2, $14.95 ,Nogales,45769SpaghettiLG,95,,,,,
4/22/2025,Earthblend,CV,Slicer,SS,5p,$18.00 ,Nogales,45769SlicerSS,95,,,,,
4/22/2025,Crown Jewels,CV,Slicer,SS,5p,$18.95 ,Nogales,45769SlicerSS,95,,,,,
4/22/2025,SL,CV,Slicer,Small,10P,$10.00 ,Texas,45769SlicerSmall,95,,,,,
4/22/2025,Earthblend,CV,Slicer,Plain,5p,$7.00 ,Nogales,45769SlicerPlain,95,,,,,
4/22/2025,Agriferg,OG,Slicer,Plain,5p,$7.95 ,Nogales,45769SlicerPlain,95,,,,,
4/22/2025,Crown Jewels,CV,Slicer,Plain,5p,,Nogales,45769SlicerPlain,95,,,,,
4/22/2025,SL,CV,Slicer,Plain,20P,$9.00 ,Texas,45769SlicerPlain,95,,,,,
4/22/2025,Crown Jewels,CV,Slicer,LG,5p,$16.95 ,Nogales,45769SlicerLG,95,,,,,
4/22/2025,SL,CV,Slicer,LG,10P,$19.95 ,Texas,45769SlicerLG,95,,,,,
4/22/2025,Earthblend,CV,Slicer,36's,5p,$9.00 ,Nogales,45769Slicer36's,95,,,,,
4/22/2025,Bridges,OG,Slicer,36's,10p,$10.00 ,Nogales,45769Slicer36's,95,,,,,
4/22/2025,Agriferg,OG,Slicer,36's,2p,$10.95 ,Nogales,45769Slicer36's,95,,,,,
4/22/2025,SL,CV,Slicer,24's,40P,$7.50 ,Texas,45769Slicer24's,95,,,,,
4/22/2025,Kingdom,CV,Round ,5x6,3P, $8.30 ,Texas,45769Round 5x6,95,,,,,
4/22/2025,Kingdom,CV,Round ,5x5,3P,$8.30 ,Texas,45769Round 5x5,95,,,,,
4/22/2025,MexFresh,CV,Roma,XXL,3P,$12.95 ,Nogales,45769RomaXXL,95,,,,,
4/22/2025,Mexfresh,CV,Roma,XXL,3P,$13.95 ,Texas,45769RomaXXL,95,,,,,
4/22/2025,Earthblend,CV,Roma,XL,3P,$14.00 ,Nogales,45769RomaXL,95,,,,,
4/22/2025,MexFresh,CV,Roma,XL,3P,$12.95 ,Nogales,45769RomaXL,95,,,,,
4/22/2025,Trufresh,OG,Roma,XL,4P,$14.95 ,Nogales,45769RomaXL,95,,,,,
4/22/2025,CH Rivas,CV,Roma,XL,3P,$13.95 ,Texas,45769RomaXL,95,,,,,
4/22/2025,Mexfresh,CV,Roma,XL,3P,$13.95 ,Texas,45769RomaXL,95,,,,,
4/22/2025,MexFresh,CV,Roma,Med,3P,$9.95 ,Nogales,45769RomaMed,95,,,,,
4/22/2025,CH Rivas,CV,Roma,Med,3P,$11.95 ,Texas,45769RomaMed,95,,,,,
4/22/2025,Mexfresh,CV,Roma,Med,3P,$11.95 ,Texas,45769RomaMed,95,,,,,
4/22/2025,Earthblend,CV,Roma,LG,3P,$14.00 ,Nogales,45769RomaLG,95,,,,,
4/22/2025,MexFresh,CV,Roma,LG,3P,$11.95 ,Nogales,45769RomaLG,95,,,,,
4/22/2025,Trufresh,OG,Roma,LG,1P,$12.95 ,Nogales,45769RomaLG,95,,,,,
4/22/2025,CH Rivas,CV,Roma,LG,3P,$12.95 ,Texas,45769RomaLG,95,,,,,
4/22/2025,Mexfresh,CV,Roma,LG,3P,$12.95 ,Texas,45769RomaLG,95,,,,,
4/22/2025,Earthblend,CV,Roma,Jbo,3P,$14.00 ,Nogales,45769RomaJbo,95,,,,,
4/22/2025,Trufresh,OG,Roma,Jbo,8P,$11.65 ,Nogales,45769RomaJbo,95,,,,,
4/22/2025,CH Rivas,CV,Roma,Jbo,3P,$13.95 ,Texas,45769RomaJbo,95,,,,,
4/22/2025,Divine,CV,Red Bell 11lb,XL,2P, $10.95 ,Nogales,45769Red Bell 11lbXL,95,,,,,
4/22/2025,Divine,CV,Red Bell 11lb,LG,2P, $9.95 ,Nogales,45769Red Bell 11lbLG,95,,,,,
4/22/2025,Divine,CV,Red Bell 11lb,Jbo,2P, $10.95 ,Nogales,45769Red Bell 11lbJbo,95,,,,,
4/22/2025,Art MX,CV,Pineapple,7ct,5p,$12.95 ,Texas,45769Pineapple7ct,95,,,,,
4/22/2025,Art MX,CV,Pineapple,6ct,5p,$13.50 ,Texas,45769Pineapple6ct,95,,,,,
4/22/2025,Art MX,CV,Pineapple,5ct,5p,$12.95 ,Texas,45769Pineapple5ct,95,,,,,
4/22/2025,Agriferg,OG,Persian,Med,10p,$10.95 ,Nogales,45769PersianMed,95,,,,,
4/22/2025,Agriferg,OG,Persian,Fancy,10p,$10.95 ,Nogales,45769PersianFancy,95,,,,,
4/22/2025,Produce Team,CV,Persian,Fancy,10p,$15.50 ,Texas,45769PersianFancy,95,,,,,
4/22/2025,cardela ,CV,Persian Lime,175ct,5p,$38.00 ,Texas,45769Persian Lime175ct,95,,,,,
4/22/2025,cardela ,CV,Persian Lime,150ct,5p,$38.00 ,Texas,45769Persian Lime150ct,95,,,,,
4/22/2025,cardela ,CV,Persian Lime,110ct,5p,$38.00 ,Texas,45769Persian Lime110ct,95,,,,,
4/22/2025,Produce Nation,CV,Orange Bell 11lb,XL,5P,8,Texas,45769Orange Bell 11lbXL,95,,,,,
4/22/2025,Mastertouch,OG,Mini Watermelons,6ct,Load, $19.00 ,Nogales,45769Mini Watermelons6ct,95,,,,,
4/22/2025,Mastertouch,OG,Mini Watermelons,11ct,400cs, $17.00 ,Nogales,45769Mini Watermelons11ct,95,,,,,
4/22/2025,Franks,CV,Mini Sweets,Bulk,3P,20,Texas,45769Mini SweetsBulk,95,,,,,
4/22/2025,Trufresh,OG,Mini Sweets,12X1,7P, $15.95 ,Nogales,45769Mini Sweets12X1,95,,,,,
4/22/2025,Franks,CV,Mini Sweets,12X1,3P,10.95,Texas,45769Mini Sweets12X1,95,,,,,
4/22/2025,Trufresh,CV,Jalapeño,XL,5P,$22.80 ,Nogales,45769JalapeñoXL,95,,,,,
4/22/2025,earthblend,CV,Honeydew,8ct,5P,$8.00 ,Nogales,45769Honeydew8ct,95,,,,,
4/22/2025,Earthblend,CV,Honeydew,6ct,5P,$9.00 ,Nogales,45769Honeydew6ct,95,,,,,
4/22/2025,Trufresh,CV,Green Bells,LG,5P, $12.95 ,Nogales,45769Green BellsLG,95,,,,,
4/22/2025,Trufresh,CV,Green Bells,CH,5P, $6.95 ,Nogales,45769Green BellsCH,95,,,,,
4/22/2025,Earthblend,CV,Gray,Xfancy,3p,$9.00 ,Nogales,45769GrayXfancy,95,,,,,
4/22/2025,Earthblend,CV,Gray,Fancy,3p,$7.00 ,Nogales,45769GrayFancy,95,,,,,
4/22/2025,Divine,OG,Grape,Bulk,3P,$18.95 ,Nogales,45769GrapeBulk,95,,,,,
4/22/2025,Divine,CV,Grape,Bulk,3P,$10.95 ,Nogales,45769GrapeBulk,95,,,,,
4/22/2025,Kingdom,CV,Grape,20Lb,3P, $10.20 ,Texas,45769Grape20Lb,95,,,,,
4/22/2025,Divine,OG,Grape,12Pt,3P,$12.95 ,Nogales,45769Grape12Pt,95,,,,,
4/22/2025,Divine,CV,Grape,12Pt,3P,$6.95 ,Nogales,45769Grape12Pt,95,,,,,
4/22/2025,Red Sun ,CV,European,12 Med,5p,$3 ,Texas,45769European12 Med,95,,,,,
4/22/2025,Trufresh,CV,Caribe,XL,5P,$31.35 ,Nogales,45769CaribeXL,95,,,,,
4/22/2025,Trufresh,OG,Cantaloupe,9´s,10P,$22.95 ,Nogales,45769Cantaloupe9´s,95,,,,,
4/22/2025,Trufresh,OG,Cantaloupe,12´s,10P, $22.95 ,Nogales,45769Cantaloupe12´s,95,,,,,
4/22/2025,Grower Alliance,CV,Butternut,Jbo,2p, $16.95 ,Nogales,45769ButternutJbo,95,,,,,
4/22/2025,Veg Fresh,OG,Acorn,Small,3p, $14.85 ,Nogales,45769AcornSmall,95,,,,,
4/22/2025,Veg Fresh,OG,Acorn,Med,3p, $16.85 ,Nogales,45769AcornMed,95,,,,,
4/22/2025,Veg Fresh,OG,Acorn,LG,3p, $16.95 ,Nogales,45769AcornLG,95,,,,,
4/23/2025,Eagle eye ,CV,Zucchini,WB,1 load,$4.00 ,Nogales,45770ZucchiniWB,94,,,,,
4/23/2025,Fresh Farms,CV,Zucchini,LG,2 loads,$3.50 ,Nogales,45770ZucchiniLG,94,,,,,
4/23/2025,Eagle eye ,CV,Zucchini,Fancy,352cs,$8.95 ,Nogales,45770ZucchiniFancy,94,,,,,
4/23/2025,Wholesum,OG,Yellow Squash,Med,8p,$8.95 ,Nogales,45770Yellow SquashMed,94,,,,,
4/23/2025,Wholesum,OG,Yellow Squash,Fancy,6p,$10.95 ,Nogales,45770Yellow SquashFancy,94,,,,,
4/23/2025,Produce Team,CV,Yellow Bell 11lb,XXL,179cs,$7.00 ,Texas,45770Yellow Bell 11lbXXL,94,,,,,
4/23/2025,IPR,OG,Yellow Bell 11lb,XL,13p,$14.95 ,Nogales,45770Yellow Bell 11lbXL,94,,,,,
4/23/2025,IPR,CV,Yellow Bell 11lb,XL,28p,$8.95 ,Nogales,45770Yellow Bell 11lbXL,94,,,,,
4/23/2025,Agriferg,OG,Yellow Bell 11lb,XL,4P,$10.95 ,Nogales,45770Yellow Bell 11lbXL,94,,,,,
4/23/2025,Produce Team,CV,Yellow Bell 11lb,XL,392cs,$7.00 ,Texas,45770Yellow Bell 11lbXL,94,,,,,
4/23/2025,Lakeway,CV,Yellow Bell 11lb,XL,15P,$7.50 ,Texas,45770Yellow Bell 11lbXL,94,,,,,
4/23/2025,Agriferg,OG,Yellow Bell 11lb,LG,1P,$10.95 ,Nogales,45770Yellow Bell 11lbLG,94,,,,,
4/23/2025,Produce Team,CV,Yellow Bell 11lb,LG,200cs,$7.00 ,Texas,45770Yellow Bell 11lbLG,94,,,,,
4/23/2025,Agriferg,OG,Yellow Bell 11lb,Jbo,1P,$10.95 ,Nogales,45770Yellow Bell 11lbJbo,94,,,,,
4/23/2025,Crown Jewels,CV,Watermelons,60ct,30 Bins,$168.00 ,Nogales,45770Watermelons60ct,94,,,,,
4/23/2025,mastertouch,OG,Watermelons,60ct,18 bins,$252.00 ,Nogales,45770Watermelons60ct,94,,,,,
4/23/2025,Crown Jewels,CV,Watermelons,45ct,30 Bins,$168.00 ,Nogales,45770Watermelons45ct,94,,,,,
4/23/2025,mastertouch,OG,Watermelons,45ct,load,$252.00 ,Nogales,45770Watermelons45ct,94,,,,,
4/23/2025,Crown Jewels,CV,Watermelons,36's,30 Bins,$175.00 ,Nogales,45770Watermelons36's,94,,,,,
4/23/2025,Wholesum,OG,TOV,4 - 5,20p,$12.95 ,Nogales,45770TOV4 - 5,94,,,,,
4/23/2025,Wholesum,OG,TOV,4 - 5,20p,$12.95 ,Nogales,45770TOV4 - 5,94,,,,,
4/23/2025,Village Farms,CV,TOV,4 - 5,6000cs,$6.00 ,Texas,45770TOV4 - 5,94,,,,,
4/23/2025,SL Produce,CV,Sweet Corn Bicolor,4 dz,10P,$10.00 ,Nogales,45770Sweet Corn Bicolor4 dz,94,,,,,
4/23/2025,HarvestMaster,CV,Spaghetti,XL,10p (6s),$8.95 ,Nogales,45770SpaghettiXL,94,,,,,
4/23/2025,HarvestMaster,CV,Spaghetti,Sml,10p,$10.95 ,Nogales,45770SpaghettiSml,94,,,,,
4/23/2025,HarvestMaster,CV,Spaghetti,Med,10p,$14.95 ,Nogales,45770SpaghettiMed,94,,,,,
4/23/2025,HarvestMaster,CV,Spaghetti,LG,10p,$16.95 ,Nogales,45770SpaghettiLG,94,,,,,
4/23/2025,Veggfresh,OG,Spaghetti,LG,3p#2,$14.95 ,Nogales,45770SpaghettiLG,94,,,,,
4/23/2025,SL,CV,Slicer,Small,405cs,$8.00 ,Nogales,45770SlicerSmall,94,,,,,
4/23/2025,Wholesum,OG,Slicer,Selecto,245cs,$8.95 ,Nogales,45770SlicerSelecto,94,,,,,
4/23/2025,Agriferg,OG,Slicer,Plain,5p,$7.95 ,Nogales,45770SlicerPlain,94,,,,,
4/23/2025,Agriferg,OG,Slicer,36's,2p,$10.95 ,Nogales,45770Slicer36's,94,,,,,
4/23/2025,Terrabella Farms,OG,Slicer,36's,14p,$9.95 ,Nogales,45770Slicer36's,94,,,,,
4/23/2025,Produce Team,OG,Slicer,36's,405cs,$14.00 ,Texas,45770Slicer36's,94,,,,,
4/23/2025,Crown Jewels,CV,Slicer,36ct,2 loads,$5.95 ,Nogales,45770Slicer36ct,94,,,,,
4/23/2025,Bridges,OG,Slicer,36ct,1 load,$10.00 ,Nogales,45770Slicer36ct,94,,,,,
4/23/2025,MexFresh,CV,Round ,6x6,3P,$8.95 ,Texas,45770Round 6x6,94,,,,,
4/23/2025,MexFresh,CV,Roma,XXL,3P,$12.95 ,Nogales,45770RomaXXL,94,,,,,
4/23/2025,MexFresh,CV,Roma,XXL,3P,$13.95 ,Texas,45770RomaXXL,94,,,,,
4/23/2025,CH Rivas,CV,Roma,XL,10p,$13.95 ,Nogales,45770RomaXL,94,,,,,
4/23/2025,TruFresh,OG,Roma,XL,15P,$12.95 ,Nogales,45770RomaXL,94,,,,,
4/23/2025,MexFresh,CV,Roma,XL,3P,$12.95 ,Nogales,45770RomaXL,94,,,,,
4/23/2025,MexFresh,CV,Roma,XL,3P,$13.95 ,Texas,45770RomaXL,94,,,,,
4/23/2025,MexFresh,CV,Roma,Med,3P, $9.95 ,Nogales,45770RomaMed,94,,,,,
4/23/2025,MexFresh,CV,Roma,Med,3P,$11.95 ,Texas,45770RomaMed,94,,,,,
4/23/2025,CH Rivas,CV,Roma,LG,10p,$12.95 ,Nogales,45770RomaLG,94,,,,,
4/23/2025,TruFresh,OG,Roma,LG,3P,$11.95 ,Nogales,45770RomaLG,94,,,,,
4/23/2025,MexFresh,CV,Roma,LG,3P,$11.95 ,Nogales,45770RomaLG,94,,,,,
4/23/2025,MexFresh,CV,Roma,LG,3P,$12.95 ,Texas,45770RomaLG,94,,,,,
4/23/2025,CH Rivas,CV,Roma,Jbo,10p,$13.95 ,Nogales,45770RomaJbo,94,,,,,
4/23/2025,TruFresh,OG,Roma,Jbo,8P,$11.65 ,Nogales,45770RomaJbo,94,,,,,
4/23/2025,IPR,CV,Red Bell 11lb,XL,38p,$8.95 ,Nogales,45770Red Bell 11lbXL,94,,,,,
4/23/2025,Lakeway,CV,Red Bell 11lb,XL,15P,$7.50 ,Texas,45770Red Bell 11lbXL,94,,,,,
4/23/2025,Produce Team,CV,Red Bell 11lb,Med,4P,$7.00 ,Texas,45770Red Bell 11lbMed,94,,,,,
4/23/2025,IPR,OG,Red Bell 11lb,LG,18p,$12.95 ,Nogales,45770Red Bell 11lbLG,94,,,,,
4/23/2025,Art MX,CV,Pineapple,7ct,5p,$12.95 ,Texas,45770Pineapple7ct,94,,,,,
4/23/2025,Art MX,CV,Pineapple,6ct,5p,$13.50 ,Texas,45770Pineapple6ct,94,,,,,
4/23/2025,Art MX,CV,Pineapple,5ct,5p,$12.95 ,Texas,45770Pineapple5ct,94,,,,,
4/23/2025,Agriferg,OG,Persian,Med,5p,$10.95 ,Nogales,45770PersianMed,94,,,,,
4/23/2025,Agriferg,OG,Persian,Fancy,1342cs,$8.00 ,Nogales,45770PersianFancy,94,,,,,
4/23/2025,Agriferg,OG,Persian,Fancy,1342cs,$8.00 ,Nogales,45770PersianFancy,94,,,,,
4/23/2025,Terrabella Farms,OG,Persian,Fancy,20p,$12.95 ,Nogales,45770PersianFancy,94,,,,,
4/23/2025,Terrabella Farms,CV,Persian,Fancy,14p,$7.95 ,Nogales,45770PersianFancy,94,,,,,
4/23/2025,Nature Sweet,CV,Persian,Fancy,2700cs,$7.00 ,Nogales,45770PersianFancy,94,,,,,
4/23/2025, naturevsweet,OG,Persian,Fancy,9p,$12.00 ,Nogales,45770PersianFancy,94,,,,,
4/23/2025,Produce Team,OG,Persian,Fancy,1008cs,$14.00 ,Texas,45770PersianFancy,94,,,,,
4/23/2025,Produce Team,CV,Persian,Fancy,573cs,$12.00 ,Texas,45770PersianFancy,94,,,,,
4/23/2025,cardela ,CV,Persian Lime,175ct,5p,$38.00 ,Texas,45770Persian Lime175ct,94,,,,,
4/23/2025,cardela ,CV,Persian Lime,150ct,5p,$38.00 ,Texas,45770Persian Lime150ct,94,,,,,
4/23/2025,cardela,CV,Persian Lime,110ct,5p,$38.00 ,Texas,45770Persian Lime110ct,94,,,,,
4/23/2025,IPR,CV,Orange Bell 11lb,XL,38p,$8.95 ,Nogales,45770Orange Bell 11lbXL,94,,,,,
4/23/2025,Produce Team,CV,Orange Bell 11lb,LG,1P,$7.50 ,Texas,45770Orange Bell 11lbLG,94,,,,,
4/23/2025,Mastertouch,CV,Mini Watermelons,6ct,load,$17.00 ,Nogales,45770Mini Watermelons6ct,94,,,,,
4/23/2025,Mastertouch,OG,Mini Watermelons,6ct,600cs,$19.00 ,Nogales,45770Mini Watermelons6ct,94,,,,,
4/23/2025,Mastertouch,OG,Mini Watermelons,11ct,250cs,$17.00 ,Nogales,45770Mini Watermelons11ct,94,,,,,
4/23/2025,Agriferg,CV,Mini Sweets,12X1,14P,$12.00 ,Nogales,45770Mini Sweets12X1,94,,,,,
4/23/2025,Produce Team,CV,Mini Sweets,12X1,2P,$11.00 ,Texas,45770Mini Sweets12X1,94,,,,,
4/23/2025,Bridges,OG,Kabocha,Med,4p,$32.95 ,Nogales,45770KabochaMed,94,,,,,
4/23/2025,TruFresh,CV,Honeydew,8ct,5P,$7.95 ,Nogales,45770Honeydew8ct,94,,,,,
4/23/2025,TruFresh,CV,Honeydew,6ct,5P,$7.95 ,Nogales,45770Honeydew6ct,94,,,,,
4/23/2025,Terra Bella,OG,Heirloom,10Lb,2p,$21.00 ,Nogales,45770Heirloom10Lb,94,,,,,
4/23/2025,MexFresh,CV,Habanero,XL,3p,$25.00 ,Texas,45770HabaneroXL,94,,,,,
4/23/2025,SL Produce,CV,Green Bells,Xsmall,392cs,$7.00 ,Nogales,45770Green BellsXsmall,94,,,,,
4/23/2025,IPR,CV,Green Bells,XL,28P,$22.95 ,Nogales,45770Green BellsXL,94,,,,,
4/23/2025,SL Produce,CV,Green Bells,Suntan,1p,$10.00 ,Nogales,45770Green BellsSuntan,94,,,,,
4/23/2025,ASL,CV,Green Bells,Sml,448cs,$6.00 ,Texas,45770Green BellsSml,94,,,,,
4/23/2025,IPR,OG,Green Bells,Med,18p,$16.95 ,Nogales,45770Green BellsMed,94,,,,,
4/23/2025,IPR,CV,Green Bells,Med,16P,$14.95 ,Nogales,45770Green BellsMed,94,,,,,
4/23/2025,ASL,CV,Green Bells,Med,392cs,$14.00 ,Texas,45770Green BellsMed,94,,,,,
4/23/2025,Lakeway,CV,Green Bells,Med,10P,$11.00 ,Texas,45770Green BellsMed,94,,,,,
4/23/2025,IPR,CV,Green Bells,LG,26P,$20.95 ,Nogales,45770Green BellsLG,94,,,,,
4/23/2025,Lakeway,CV,Green Bells,CH Lge,2P,$13.00 ,Texas,45770Green BellsCH Lge,94,,,,,
4/23/2025,IPR,OG,Green Bells,CH,6p,$14.95 ,Nogales,45770Green BellsCH,94,,,,,
4/23/2025,TruFresh,CV,Green Bells,CH,10P,$6.95 ,Nogales,45770Green BellsCH,94,,,,,
4/23/2025,Nature Sweet,OG,Grape,12X1,20p, $10.31 ,Nogales,45770Grape12X1,94,,,,,
4/23/2025,Produce Team,OG,Grape,12X1,1P,$14.50 ,Texas,45770Grape12X1,94,,,,,
4/23/2025,Terrabella Farms,OG,European,12 Med,load,$5.95 ,Nogales,45770European12 Med,94,,,,,
